age,income,web_visits,prior_purch,segment,treatment,uplift_score,policy_targeted
47,133865.0025044117,11,1,E,1,0.2774877345736205,1
28,127945.6887503552,29,0,A,1,0.21822574016819796,1
26,54080.86995547824,21,1,E,1,0.21224979969595187,1
30,68656.24394050584,23,1,E,1,0.3004363525074525,1
52,69948.99265781304,24,1,D,1,0.24675079499280833,1
24,116418.9512235431,25,0,A,1,0.23809569737324254,1
51,119748.01102942154,20,1,E,1,0.3275026406020796,1
38,83557.20884233185,22,1,C,0,0.28319205361077754,1
25,161116.30606410495,29,0,B,1,0.3728506401449586,1
42,50923.14617909728,23,1,D,1,0.22986042618970537,1
44,219877.2629009613,19,0,B,0,0.29057524630666387,1
22,168986.44254922817,9,0,E,0,0.20096127794264168,1
39,101568.49375327496,14,1,E,0,0.36070184283438295,1
39,104004.15405665454,29,0,D,1,0.21937910682711412,1
29,74908.3775972298,15,1,B,1,0.3090574290038769,1
73,133975.47761308867,19,1,B,1,0.26918532562355646,1
21,185884.41014945504,12,0,B,0,0.42608757341753545,1
50,83065.86972032547,13,1,E,0,0.35833766173553666,1
29,55831.12389858723,18,1,E,1,0.22381704949174633,1
59,161432.0373038901,11,0,E,0,0.2750820690335613,1
23,199799.80949710464,2,0,B,1,0.2827992416374707,1
55,41730.28568562106,25,1,B,1,0.2623993337116608,1
38,97836.38817984363,22,0,D,0,0.20373542431964126,1
38,128043.77035541851,13,0,B,0,0.2267303261803498,1
32,186800.0677470188,16,0,E,0,0.26784366401575893,1
32,85981.79196220713,27,0,B,1,0.2102138590823166,1
68,125200.04107087317,11,0,B,1,0.21108688895980726,1
25,41079.82449571985,20,1,B,1,0.23489725440665038,1
38,116889.9991803501,19,0,B,1,0.3169806476601048,1
21,75465.53795394913,20,1,D,1,0.30310745461812527,1
38,111993.90193063638,23,0,C,0,0.2105241288059497,1
22,72038.12882564857,25,1,A,1,0.26433522160060774,1
36,114147.0104372737,24,0,E,1,0.24367216457136143,1
48,77525.2327774999,16,1,C,1,0.21200748207432463,1
37,57630.61037643286,27,1,E,1,0.21249390549306163,1
32,62865.32108729427,26,1,E,0,0.255944936699147,1
27,44327.14728269715,16,1,E,0,0.21134814526604756,1
40,71010.08776822791,17,1,C,0,0.24555861523339573,1
32,31264.93051898733,26,1,B,1,0.23660054529506683,1
24,45443.68506418155,22,1,B,0,0.27187609813759517,1
52,63255.38775184156,20,1,D,0,0.24448880014829405,1
40,68446.98970452837,21,1,A,1,0.2528382332668091,1
33,96764.36704777223,25,0,B,0,0.2034730434115251,1
55,16059.535432569965,17,1,E,0,0.43654629045476756,1
41,65254.36302103655,11,1,D,0,0.22172188516882166,1
35,44879.616020397305,13,1,B,1,0.2056774111337162,1
39,158270.86851149268,16,1,B,0,0.42131259771038204,1
26,52253.31015096552,26,1,E,0,0.2065698640682062,1
25,73099.75089156268,20,1,E,1,0.2888904065813698,1
23,186064.9998873665,9,1,B,0,0.5083625733465768,1
18,91365.15889981206,20,1,A,0,0.3099739601205278,1
29,44560.14279915456,16,1,B,1,0.22493704976241274,1
42,118389.42445374269,16,0,D,1,0.2503092009495687,1
20,83980.37868363953,17,1,A,0,0.293502024579803,1
27,43632.11005477803,29,1,D,1,0.20161878184678772,1
35,77801.96713380243,29,0,E,1,0.24079356270201294,1
26,65992.19617742536,26,1,C,0,0.30812173167636236,1
34,38249.56274890854,16,1,D,1,0.21626874911240257,1
29,125786.16340693334,13,1,B,1,0.27929356759853824,1
18,207554.2073811916,21,0,A,1,0.41457696535984734,1
20,77273.95693807716,17,1,E,0,0.28698681659778297,1
50,41656.66275404953,28,1,E,0,0.22694913208212564,1
44,86724.47534959625,25,1,A,0,0.26409380192860804,1
18,194979.33525246827,15,0,A,0,0.521798659252301,1
41,51797.05987121973,17,1,B,1,0.21265349047027804,1
32,77211.79090190673,18,1,D,1,0.31951236847991493,1
24,80732.09346521582,11,1,E,0,0.3109316653902728,1
21,162025.11229067203,11,0,A,1,0.2961992347841862,1
47,279165.790445608,8,0,B,1,0.4314054652652709,1
71,223245.13691422567,12,0,B,1,0.24967276696540974,1
45,121532.19341366529,19,0,E,0,0.2673571633782942,1
45,95964.15886366784,18,1,A,0,0.318652416002017,1
37,69922.28347312126,28,1,B,0,0.31391936682191984,1
42,137064.7129795115,21,1,B,0,0.4568799442185007,1
52,43647.54166105015,26,1,B,1,0.25295275916425003,1
30,73301.38114185618,21,1,B,0,0.3368660992688892,1
38,63500.09846966848,26,1,B,0,0.2927655741827656,1
23,48753.53093017132,19,1,B,1,0.27049314882802467,1
18,39586.11297390315,18,1,C,0,0.19865092006220048,1
52,114538.7488192142,21,1,B,0,0.37966284831432784,1
22,145053.89920067688,26,0,D,0,0.25112292742055997,1
49,166887.2788013473,8,1,B,0,0.2651043317744079,1
24,189973.76698162247,15,0,B,0,0.4848994611661152,1
31,175779.06598346215,15,1,C,0,0.24507729330009775,1
47,170430.30784414825,14,0,C,1,0.3258724154853363,1
38,273239.2374663032,28,0,B,0,0.3081520966653787,1
36,117543.32884236306,28,0,B,0,0.3557877593984802,1
31,101604.32031715762,15,1,D,1,0.34387119105651387,1
51,98156.90843295738,23,1,C,1,0.2824984820339916,1
56,19050.150184356964,28,1,E,0,0.20308108313843748,1
28,124871.6510413097,25,1,D,1,0.20504371161965423,1
30,11830.448020714724,18,1,E,1,0.304429743291252,1
25,86257.24821343685,15,1,A,0,0.2957132045127616,1
24,82454.33691297544,29,1,D,0,0.3284203260488696,1
43,143300.99007425155,14,0,D,1,0.20035950598753913,1
24,54059.50364456999,29,1,C,0,0.261383868134005,1
50,40814.33218104488,25,1,B,1,0.2603051522630299,1
47,79153.05274803308,23,1,E,0,0.2712777890485403,1
54,139574.62647414536,15,1,B,0,0.38581449056894174,1
55,38903.396384125976,27,1,B,0,0.2441734708056228,1
60,167891.9307952537,15,0,C,0,0.30882527325182085,1
50,56634.8626523573,28,1,B,0,0.21618276276528087,1
60,38765.17763947146,28,1,B,0,0.21670604757215506,1
48,191636.90466918904,4,1,D,1,0.3234415311938421,1
57,77102.37935315925,20,1,A,1,0.2436433318052298,1
33,25558.68085021945,25,1,B,1,0.22244133504867006,1
28,45823.52499481122,12,1,B,1,0.19851118352615593,1
24,156035.01985064344,25,0,C,0,0.30492457271365936,1
27,57728.84918609247,13,1,E,0,0.1985593916286806,1
35,71775.49105876299,16,1,D,1,0.2994549226448175,1
28,86088.57260202909,20,1,D,1,0.28613713640580996,1
53,143938.54641288353,13,1,B,0,0.3155816609892724,1
38,100634.24203360884,18,0,B,0,0.24901807039022278,1
52,114377.6431328166,20,0,B,1,0.35008334866248236,1
30,127322.2497636468,27,0,E,1,0.21104850067797912,1
31,120228.47812335848,19,0,A,0,0.23109557000150832,1
50,35515.38876245119,11,1,E,1,0.29775763196803695,1
44,119907.15115779018,20,0,D,0,0.2868867860305776,1
38,92504.40339946932,29,1,A,1,0.2843821539648658,1
35,101873.72554465252,25,0,A,0,0.22107944914942101,1
23,122471.54453600437,22,0,E,1,0.20366336798437584,1
47,116529.90409940736,26,1,C,0,0.24887970348587007,1
32,54750.336472419134,24,1,B,1,0.28829016561448906,1
42,94583.58217631192,28,0,C,0,0.19901619615021407,1
57,68990.3288979437,24,1,D,0,0.2328119158799582,1
48,139321.91789347172,22,1,A,0,0.38915919375118313,1
40,153940.97930873604,5,0,B,1,0.21954368823056472,1
65,101724.300810564,17,1,D,1,0.20228255073259754,1
31,69509.51618483654,12,1,D,1,0.24100112859205325,1
46,133963.84210516812,21,0,D,0,0.255420463024673,1
26,188690.7006467147,4,1,C,1,0.3487856922242771,1
26,33025.04382322628,18,1,B,0,0.20520807426716808,1
30,103222.91657343178,21,1,A,0,0.3204434756269666,1
57,111741.09071732457,4,1,E,1,0.20614497399061782,1
55,66535.92714452653,17,1,A,0,0.22944510969157939,1
30,123605.69890862532,24,1,D,0,0.26224078528495576,1
37,49827.00387778991,26,1,C,0,0.20560521858381559,1
44,72700.00677895723,29,1,D,1,0.24518117251321314,1
33,101890.89081308249,15,0,B,1,0.2204372230707255,1
31,64863.90081629047,26,1,D,1,0.28162400670284476,1
55,124630.72091250264,15,0,B,1,0.3036920210320761,1
30,187670.7946562609,8,0,B,1,0.19984715966679298,1
55,37608.647315250346,23,1,E,1,0.25001071443163764,1
55,137502.72487250785,13,0,B,1,0.2956633041353132,1
22,122290.55609827522,23,0,D,1,0.2254958973474399,1
44,155148.1595795428,29,0,D,1,0.2869495022082914,1
31,137911.41898449592,14,0,B,1,0.23062388689666904,1
32,65687.0461483236,25,1,C,1,0.2803485275398123,1
36,108691.07610207758,19,1,A,1,0.34669942087590444,1
26,134320.90823001927,11,1,D,0,0.3067356330067008,1
25,40787.67450875574,23,1,C,0,0.2047053616717301,1
53,96111.0443529912,19,1,E,0,0.27051912226218,1
57,42340.78529192285,24,1,D,1,0.19801400192576052,1
46,45150.42941679622,18,1,B,0,0.20861378135003156,1
55,50245.17667402887,24,1,D,0,0.21171696589277123,1
18,70652.28215495775,24,1,B,0,0.3472987791881992,1
21,110119.15388084896,16,1,C,1,0.3239199939545665,1
44,10156.312877570354,6,0,B,0,0.2159954064893097,1
41,101058.27538695502,16,1,A,1,0.34493190642497784,1
57,86476.08854197396,26,1,C,0,0.20615583789663228,1
45,61663.18053596569,24,1,D,1,0.22752728663684968,1
51,50365.74571969387,26,1,E,1,0.20535572711517375,1
34,83165.19439815982,26,0,C,0,0.20140581632548243,1
30,62884.094364147866,21,1,C,0,0.21040613419865226,1
49,24156.08199746298,29,1,B,1,0.20162358925955887,1
23,37518.83221066381,26,1,D,0,0.23572570724374636,1
46,74496.11859781285,29,1,D,1,0.25068887309859794,1
69,195702.3600535765,5,0,B,0,0.24336821829298877,1
31,26756.80683035523,24,1,B,1,0.21525509306863447,1
31,49165.07770977512,17,1,E,1,0.20192729976415819,1
74,185546.4646611655,13,0,B,1,0.4246384475441571,1
41,66854.56285813019,16,1,E,0,0.3074929526782411,1
38,165495.8332139879,15,0,B,0,0.49188013319480794,1
44,160474.08766627716,14,1,C,1,0.33587767240766403,1
41,105117.1164049862,11,1,C,0,0.356150485984263,1
30,236829.2092498203,24,0,A,1,0.46964571293233304,1
23,177741.09014196397,28,0,B,0,0.40872202001126123,1
19,192966.2735455185,11,1,C,1,0.6184336433010953,1
22,39216.401170077326,21,1,D,1,0.2164313390518139,1
35,104647.63849764338,14,1,D,0,0.35355127698494043,1
24,57877.98583771192,12,1,E,0,0.2034634159349789,1
49,60613.66575822058,22,1,E,0,0.22762237738278163,1
18,70795.09556578308,23,1,C,1,0.30910119050813956,1
28,122013.44874493607,28,0,D,0,0.2758215666495153,1
20,93659.34201819346,17,1,C,0,0.3112692283439912,1
60,168566.42150050943,24,0,B,0,0.3122828021585097,1
56,49881.91211111944,27,1,B,0,0.20787571923550496,1
31,63064.71644796959,26,1,B,1,0.314174235742001,1
25,121021.271898489,19,0,B,1,0.273485117382475,1
42,94504.85246214629,14,1,B,1,0.40062770972351014,1
21,248340.23106988936,5,0,C,1,0.3277729622003063,1
55,65001.821043454256,25,1,E,0,0.22510939729856722,1
44,186716.6312379118,18,0,A,1,0.44103568453949027,1
63,199899.43221722767,12,1,E,0,0.2805494418857625,1
72,118124.5492137746,13,1,B,0,0.30480799907562983,1
51,134440.7794579391,24,1,B,0,0.35190313118730465,1
41,155636.66396472973,27,0,E,1,0.263985129556477,1
30,66268.6474514719,14,1,D,1,0.2718602511290623,1
56,29755.52219695812,22,1,B,1,0.21477784142660114,1
44,92417.70530361828,21,1,C,1,0.32043443991938403,1
59,45230.37355231883,20,1,B,1,0.20201254900037346,1
26,41176.34840567226,23,1,B,0,0.26487507058941373,1
38,120398.6232920049,12,0,E,0,0.20695177847451343,1
38,138776.80587899184,29,0,C,1,0.3111425882341816,1
35,71847.01553398222,28,1,B,0,0.3771229674320776,1
18,45371.72499352118,21,1,B,1,0.2557667317579362,1
29,100628.11373385062,15,1,D,0,0.34737157070241886,1
38,94601.36585100854,23,1,C,1,0.33163049633986214,1
50,69072.59632583184,28,1,E,1,0.23217414909520762,1
45,131224.0174208627,28,0,A,0,0.270982295582164,1
22,522522.9097374529,2,0,C,0,0.5944759644662017,1
61,59973.63695906565,21,1,B,0,0.22728677284416532,1
46,167579.3138511976,26,0,E,0,0.29684554292698545,1
18,43681.4046222029,21,1,D,0,0.20775092983551657,1
19,88568.93887911488,15,1,E,0,0.30240044397973476,1
37,110159.44471678566,21,0,B,0,0.2524036874094887,1
18,56186.99800625658,28,1,E,0,0.21637739394479005,1
25,58099.252609037256,13,1,B,0,0.21405726130505703,1
39,127485.00419194126,18,0,E,1,0.23760099668550302,1
43,367334.09721411136,5,0,D,0,0.44511694486102393,1
19,33481.77051461179,18,1,B,0,0.20808576164086848,1
39,62788.1386219307,22,1,E,1,0.249531537801565,1
18,116765.60043495228,27,0,C,0,0.23770270716193045,1
40,56141.68459909262,24,1,D,0,0.20886562788910296,1
36,155437.04295635162,18,0,E,0,0.3036112182902414,1
27,134119.67610053445,19,0,D,1,0.2677583747857134,1
48,114486.11869796149,26,0,D,0,0.20648931854916008,1
54,82062.5981000173,13,1,C,1,0.3195778525043089,1
41,111291.6998330716,14,1,E,0,0.3997003011062259,1
51,71782.77516008627,25,1,D,1,0.21419244553870714,1
36,39608.6142701099,27,1,A,0,0.2027884493158676,1
31,100858.43851210478,23,1,D,1,0.29573418776559923,1
19,48837.80500321382,17,1,D,0,0.21337475535993627,1
48,113785.06433146668,22,1,E,0,0.27214105978211145,1
35,46596.36763813666,17,1,E,0,0.22727479144170076,1
41,115197.20356417463,18,0,C,0,0.26144537007094265,1
50,74187.67219921014,19,1,B,1,0.3157360392780705,1
18,39713.67682940758,17,1,B,1,0.2355705456212756,1
56,135678.8318768444,14,0,B,1,0.28571466330007866,1
36,50404.85272585032,24,1,B,0,0.2859599511663251,1
19,89969.28793275713,23,1,D,0,0.2907325488264741,1
40,87554.09418305663,14,1,D,0,0.29574665848136084,1
57,184434.2079478516,18,0,B,0,0.23824382717371662,1
24,98994.4426276128,18,1,E,0,0.33811628621199863,1
36,103288.22234345184,28,0,C,1,0.2733976906635718,1
53,37207.65990266976,27,1,B,0,0.2525498040730012,1
57,79636.1075816428,12,1,B,1,0.3334965530992158,1
48,89829.28093175667,21,1,E,0,0.2604300428756066,1
37,123208.2981743656,17,0,E,0,0.23479766754874262,1
26,48281.04616589869,16,1,B,0,0.22135682262682943,1
36,133997.56577338598,20,1,B,0,0.44326074112355285,1
36,65119.56803049099,14,1,B,1,0.27717252376011375,1
65,159975.46600577218,11,0,E,1,0.211396888402009,1
30,86318.21547366462,18,1,B,0,0.35363837521714087,1
37,19179.79300188796,28,1,B,1,0.2120443414563247,1
21,43267.19862266225,25,1,E,0,0.20621021303059797,1
40,63742.18822120179,16,1,E,0,0.26551440608758836,1
46,81138.27438115858,28,1,B,1,0.27244700125097965,1
33,129509.92819485132,21,0,C,0,0.2430890764251527,1
36,144082.88026846646,27,1,B,0,0.36700083904076647,1
40,35587.54377038276,11,1,D,0,0.22926208762412578,1
38,137129.26939917306,17,0,E,1,0.26460262057392636,1
35,39412.16025169424,18,1,D,1,0.21322042607985492,1
38,88771.36048762329,11,1,C,0,0.27564419738694007,1
34,89510.29905645068,11,1,E,1,0.278127530757202,1
53,56309.713227929264,16,1,B,1,0.2246218629502778,1
21,154776.76291775933,20,0,E,1,0.25718805862092164,1
31,143950.88983710707,21,0,B,0,0.31088751866431164,1
24,106528.11773814764,24,1,A,1,0.3340022186874042,1
51,168966.38450264692,28,0,E,0,0.3064176050868501,1
34,106022.24292513536,22,0,A,1,0.19769186332309485,1
32,144442.5583356887,23,0,D,0,0.29136051779129535,1
35,166739.38044952872,18,0,E,0,0.3787056737919059,1
65,86374.25824618961,20,1,B,0,0.2370653088558226,1
29,120088.69474105391,13,1,C,0,0.3410759859157433,1
36,44321.41463852825,19,1,E,1,0.2153861550025855,1
21,150298.25803774942,12,1,A,1,0.3561309542559968,1
42,65084.51236224481,25,1,C,0,0.21906299710036897,1
49,99987.55824185706,24,0,B,1,0.22066045567642625,1
60,284932.9902781389,11,0,B,1,0.27232981043590576,1
51,266325.68470977084,10,0,D,0,0.27736191081389716,1
35,81487.40427742095,12,1,D,1,0.29777349259383123,1
32,92374.93418479082,23,1,B,1,0.36815313289651613,1
24,56787.280851952906,16,1,E,1,0.24168040114320194,1
55,41992.59921080925,21,1,B,1,0.2627879214313416,1
50,162522.34464351347,11,0,C,0,0.2973644979435517,1
31,80062.55165625521,13,1,D,0,0.2923275253978886,1
57,135585.30675251936,14,0,B,1,0.2806556387822723,1
58,131901.06028907117,15,1,E,1,0.26779050159709483,1
31,157308.88618727395,28,1,A,1,0.38771253846208426,1
46,142995.9071735482,21,0,D,1,0.21371675072824114,1
26,46646.26203421688,16,1,B,1,0.21454231420406555,1
30,114408.1492219658,25,0,E,1,0.2885101376126664,1
28,56770.16873441734,21,1,D,0,0.21501099167641752,1
38,46230.56256708986,27,1,B,0,0.23802161158284363,1
40,44167.09672227548,28,1,B,0,0.22948853341383357,1
65,101998.66473658467,23,1,A,0,0.21527229713140983,1
45,70977.82970854852,15,1,C,0,0.2519261430031413,1
57,60844.81251296292,22,1,D,0,0.2116087267048382,1
39,101250.8475613816,15,0,B,1,0.22487208971956452,1
62,54196.13436162766,24,1,B,1,0.20754225110201008,1
43,256435.9970316554,9,0,D,0,0.3276786950401481,1
66,141236.8615426225,3,1,B,0,0.21976252530707086,1
53,51701.65956474611,16,1,B,0,0.21238167675900627,1
46,108186.32734045938,29,1,E,1,0.27433453972948096,1
39,130746.81163686884,14,0,C,0,0.21210315399891078,1
19,61058.16091706245,24,1,E,1,0.2252767481097673,1
43,125306.53083990178,22,1,B,1,0.34717259433576014,1
40,103234.05505083688,27,1,D,1,0.2734816862753317,1
34,76734.2708704706,21,1,D,1,0.31698433774877344,1
24,98771.08801496329,29,1,E,1,0.3355121884648007,1
57,57868.20279878742,22,1,E,1,0.23300790897913248,1
61,53424.93435762513,23,1,B,1,0.21761396668475363,1
21,143372.8078234499,18,0,C,1,0.2446094121261359,1
45,116927.43854081209,28,0,D,1,0.29001072037404113,1
37,72410.92241633544,27,1,C,1,0.2718469810663222,1
33,91950.93701603072,18,1,D,1,0.34732763411040735,1
25,109093.42495839708,11,1,E,0,0.29559447697866337,1
64,45278.6741365851,24,1,B,1,0.2257830583452929,1
42,87091.29866348668,29,1,C,0,0.2716879853786567,1
32,142847.88408171406,17,1,B,1,0.4238858638544552,1
53,35628.269150368884,23,1,D,0,0.20329232431754302,1
58,156046.16743511148,13,0,E,1,0.20278425374773573,1
18,128025.1180551822,23,1,C,0,0.24582064702538975,1
45,122755.99771200283,14,0,A,0,0.21885430724871294,1
21,55901.39112171117,29,1,D,1,0.24851758219708167,1
52,110378.15420387912,28,1,B,1,0.2864470407816462,1
49,124410.41871507668,18,0,B,1,0.24557592246729476,1
31,107396.0595979832,27,0,B,0,0.24740991547380234,1
67,120430.5957920884,13,1,A,1,0.37481474331148323,1
63,165463.52605853503,27,0,A,1,0.21702995373050882,1
20,58089.3036219608,24,1,D,0,0.2254466596540277,1
34,38314.08155831229,26,1,C,0,0.25448529736721803,1
42,51565.52448173631,28,1,B,0,0.21388480479805505,1
29,155940.3228369849,28,0,B,1,0.35756257247761586,1
56,169710.01603617248,24,1,D,1,0.23952801424488968,1
45,72390.2197659995,26,1,D,1,0.2682629023426551,1
42,133671.14632408068,19,1,B,0,0.4305585656202269,1
57,86437.65484544041,24,1,C,0,0.2186446729847777,1
22,58229.72566796405,18,1,C,1,0.22351409519128226,1
71,161806.86906810247,2,0,B,0,0.24295815505288554,1
35,103914.21048679376,23,0,C,0,0.2133596100665265,1
32,106309.17175516416,16,1,E,1,0.35202324137638624,1
38,95652.6953511674,24,1,B,0,0.3997968500977592,1
29,68098.85144647765,12,1,E,0,0.2675999641331516,1
31,78108.03542174197,23,1,B,1,0.3252107000507142,1
34,35715.841829935955,20,1,B,0,0.23332122279644793,1
49,71084.49215433838,20,1,B,1,0.29870169771430966,1
44,99429.61968463707,27,0,B,1,0.24698642069951032,1
51,117789.17696613462,26,1,A,0,0.24783397327250345,1
40,95048.768534695,13,1,D,0,0.3303164737015269,1
70,115659.62144428784,11,0,B,1,0.20335512887287172,1
31,189374.17763362773,13,1,B,0,0.44694891623572425,1
47,75920.16281732086,20,1,B,1,0.3004729406138284,1
39,141762.26799009123,19,1,C,0,0.23102029003290847,1
29,146801.80915445043,23,0,D,0,0.24954480576552107,1
28,124672.07680207824,11,1,D,0,0.2849444277944265,1
35,146300.85650290287,20,0,B,1,0.30508025487803747,1
45,65982.85961978036,13,1,A,1,0.23128800717835793,1
50,139805.6812885503,11,0,B,1,0.2935353563716666,1
21,70414.38794093914,19,1,B,1,0.37668858949835365,1
33,92593.71102456584,27,1,C,1,0.3221579041340651,1
29,16152.063187240909,29,1,E,1,0.23016471231757046,1
27,124621.44618522323,27,0,D,0,0.2649140048502339,1
46,68848.72184376988,13,1,A,1,0.21700298093616155,1
42,99867.13850699944,20,0,D,0,0.23291358908256676,1
34,123360.48637557992,28,0,E,0,0.3069239273278601,1
23,54340.98178659232,19,1,C,0,0.20994056786851634,1
44,156440.75442368872,28,1,D,1,0.2723319656187235,1
38,121249.7634421632,25,1,C,1,0.29868931767070894,1
54,91230.93716529284,28,1,B,0,0.24783760269215815,1
52,351269.3312572497,0,0,B,1,0.6465712053746954,1
46,139947.5298039938,16,0,C,0,0.22256219633536523,1
21,188841.547661196,18,0,A,1,0.5204549108715849,1
46,58007.20743507801,19,1,B,0,0.24293448843178672,1
24,246022.54604875564,29,0,C,0,0.2908922532960204,1
21,111013.8302301495,24,1,E,0,0.2639228906256451,1
53,68100.68857345312,20,1,E,0,0.29956073286909324,1
19,106380.87271751984,24,1,B,0,0.32413914367345376,1
23,183380.71315140653,21,0,C,0,0.4189957703258912,1
31,237666.5530756676,7,0,D,1,0.3469750855025082,1
45,72040.05773824884,15,1,E,0,0.2872582839154311,1
22,125553.07283969474,19,0,B,0,0.2566129868980799,1
37,134958.54402568904,8,1,B,0,0.21685147715575875,1
20,42801.91525484334,21,1,B,0,0.2554120185755452,1
54,152543.55890750315,7,1,B,0,0.2080853484602289,1
50,31976.63139345316,21,1,B,1,0.21949341561925884,1
44,115245.4171202006,19,0,B,1,0.3262121008695775,1
33,359108.3685941294,22,0,D,1,0.3868501536801687,1
34,58060.960280626845,28,1,A,1,0.23465928230157415,1
37,177236.85019839118,13,0,A,0,0.2566059672061185,1
22,104421.52741434524,28,1,B,1,0.3246272287476089,1
37,29960.77267333715,24,1,B,0,0.20979719973986302,1
35,117143.66409010864,20,0,D,0,0.27215650557550786,1
26,201546.35774051896,19,0,C,0,0.2884285137026816,1
51,95923.66509650668,20,1,B,0,0.3384719272173253,1
56,138684.49380059517,16,1,D,0,0.3513186251767456,1
35,98476.34724754163,25,1,C,1,0.31335009803808467,1
42,90012.49267814477,26,1,A,0,0.28186784632996364,1
30,149384.06444536036,18,0,B,0,0.2722907394656456,1
24,33221.53844864688,16,1,E,0,0.20123475991031764,1
33,128058.56740337884,12,0,B,1,0.21210609461166588,1
47,170454.36219975445,24,0,C,0,0.3338090586585125,1
60,154420.62726577892,20,1,D,0,0.20562490292254676,1
28,79231.9527635289,11,1,C,1,0.24348566486312725,1
43,40258.59513971081,28,1,B,0,0.25019700002795103,1
19,30015.81813169285,23,1,B,1,0.22451055290550426,1
32,178857.04575946528,28,0,D,0,0.4025022766120026,1
52,153258.03676007557,23,0,A,1,0.23911497956414823,1
36,24233.709610610847,28,1,E,1,0.2617600609275227,1
46,55123.276119138965,17,1,B,1,0.2098278270403962,1
72,160481.59272290193,18,0,B,0,0.2292909572560623,1
28,88399.4981446257,21,1,D,0,0.27924284845126407,1
35,81159.10179702021,20,1,C,0,0.3346052285365447,1
23,79187.80268602936,28,1,A,0,0.3097629139003727,1
44,38002.64274998427,29,1,E,1,0.2715666704560526,1
50,34407.166131705526,24,1,B,1,0.23594156322173615,1
25,230415.25384744792,21,0,A,0,0.2253627661300479,1
65,24298.040096739227,24,1,B,0,0.22919706564069064,1
33,116724.2756338864,17,0,B,0,0.27821210157850784,1
37,150837.79835659466,18,1,A,1,0.4231967311177955,1
40,50650.46407381226,23,1,C,1,0.20387144947144892,1
56,159869.2581191902,12,0,C,0,0.24075930380535865,1
23,57415.186603287664,24,1,A,1,0.20980735573564213,1
32,101015.99322334628,26,0,A,1,0.24068481878045803,1
38,38592.088837075775,28,1,D,0,0.23374082942037155,1
54,260785.927535186,21,0,D,0,0.2134747509264232,1
34,68479.38798210061,28,1,E,1,0.3582658817566265,1
44,191428.34888373475,27,1,B,1,0.4501569659267449,1
20,154587.73073030543,7,1,A,1,0.30453303790220015,1
53,115870.84487497248,21,1,B,0,0.37966284831432784,1
46,130366.7151133488,26,0,B,0,0.26893544515463674,1
27,49399.759263028485,15,1,B,1,0.19889240243728695,1
56,42080.12537579976,23,1,B,0,0.2900671795349243,1
32,175282.69461325087,29,1,A,1,0.3862210507176703,1
35,169329.02062659035,15,1,B,1,0.4077074203058747,1
62,87519.52154657345,14,1,C,1,0.23459013324907296,1
54,27204.66857613868,25,1,B,0,0.20733498762303065,1
35,43951.03930022133,17,1,E,0,0.22332907042528055,1
23,119391.19777243484,18,0,A,0,0.23165991132648303,1
47,124873.93743298562,22,1,C,0,0.2220298464472259,1
55,11804.98524587527,29,1,D,1,0.21764114450177885,1
32,78999.82949891314,29,1,E,1,0.34219712553858717,1
19,190554.99154282312,29,1,E,1,0.36997033915522504,1
41,131723.79455280246,20,0,D,0,0.32122162458844705,1
60,44037.08659408789,23,1,B,1,0.2424002819048161,1
69,132609.54457776673,12,0,B,0,0.23596316165225895,1
28,154867.44448629132,29,0,C,1,0.3140339718046846,1
37,160221.50442994008,14,0,E,1,0.22508356948573188,1
35,130511.00638065606,24,0,A,1,0.27901816702966037,1
27,98520.05840505056,23,0,B,1,0.2089537753306372,1
32,92858.6969382066,24,1,E,1,0.2820756052984226,1
20,86944.34342316906,14,1,D,1,0.29965423407291747,1
42,134353.19483225635,17,0,E,1,0.27338976133871534,1
26,62507.34769640579,26,1,C,0,0.22027700845947637,1
19,57681.56238904358,16,1,A,0,0.20266641220614195,1
45,162609.60309928568,4,0,B,0,0.2419967279530945,1
20,119130.67468722844,21,0,D,0,0.22969923194572045,1
58,138583.9967436306,15,1,E,1,0.284205377273546,1
36,102798.32505144604,2,1,B,1,0.23407965049964088,1
43,100131.41802267473,5,1,B,0,0.20386503734514544,1
54,64458.424637577125,26,1,B,0,0.30004835940505276,1
50,32098.87747555995,24,1,B,0,0.23594156322173615,1
30,78902.87241440364,26,1,B,0,0.3280681393276663,1
50,180058.2595501897,7,1,C,0,0.22242106626468072,1
50,81618.79729608129,17,1,B,1,0.3138426303331281,1
23,116938.278129691,27,0,C,1,0.2714906181097625,1
24,112162.63476398408,18,0,B,1,0.20930190183480357,1
18,99562.64393254588,23,1,C,0,0.2904977369865221,1
19,61159.40456220655,26,1,A,1,0.2033708228341967,1
33,117277.90343547188,29,0,A,1,0.30453609384201297,1
35,109377.80626019496,12,1,B,1,0.3700861888861733,1
34,141200.0322374229,16,0,D,1,0.29709663955739235,1
37,46807.45668252575,27,1,E,0,0.1984051045403562,1
57,76497.38718176566,22,1,B,0,0.28587676761929404,1
52,64125.98933714031,27,1,B,1,0.24374998860981334,1
30,114977.86851367596,17,0,D,1,0.22729213500164547,1
38,91992.0775923918,28,1,E,1,0.2756002199047527,1
31,39184.72992987445,25,1,D,0,0.211382013653146,1
38,156367.69799277317,13,0,C,0,0.24441142007624791,1
31,134223.21868962335,27,1,D,1,0.3281220279704717,1
24,130823.80176243084,16,0,A,0,0.24124860281614657,1
